EventID,AssignmentID,SubjectID,EventType,EditType,X-CodeState,X-ElapsedTime,X-Intervene,X-Why,X-How
2300513,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  while(true){
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  if (salasana != 'oikea'){
    continue;
  }
  
  if (salasana == 'oikea'){
    break;
    }  
  }
  print('Kiitos!');
}",857,,,
2300514,A79,S148,File.Run,init,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  while(true){
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  if (salasana != 'oikea'){
    continue;
  }
  
  if (salasana == 'oikea'){
    break;
    }  
  }
  print('Kiitos!');
}",860,,,
2300515,A79,S148,File.Init,init,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  while(true){
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  if (salasana != 'oikea'){
    continue;
  }
  
  if (salasana == 'oikea'){
    break;
    }  
  }
  print('Kiitos!');
}",875,,,
2299652,A79,S148,File.Init,init,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  while(true){
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  if (salasana != 'oikea'){
    continue;
  }
  
  if (salasana == 'oikea'){
    break;
    }  
  }
  print('Kiitos!');
}",875,,,
2299658,A79,S148,File.Edit,format,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  
  
  
  while(true){
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  if (salasana != 'oikea'){
    continue;
  }
  
  if (salasana == 'oikea'){
    break;
    }  
  }
  print('Kiitos!');
}",976,,,
2299662,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  
  var 
  
  while(true){
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  if (salasana != 'oikea'){
    continue;
  }
  
  if (salasana == 'oikea'){
    break;
    }  
  }
  print('Kiitos!');
}",977,,,
2299671,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  
  var salasana 
  
  while(true){
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  if (salasana != 'oikea'){
    continue;
  }
  
  if (salasana == 'oikea'){
    break;
    }  
  }
  print('Kiitos!');
}",982,,,
2299673,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  
  var salasana = 
  
  while(true){
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  if (salasana != 'oikea'){
    continue;
  }
  
  if (salasana == 'oikea'){
    break;
    }  
  }
  print('Kiitos!');
}",983,,,
2299674,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  
  var salasana = 0
  
  while(true){
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  if (salasana != 'oikea'){
    continue;
  }
  
  if (salasana == 'oikea'){
    break;
    }  
  }
  print('Kiitos!');
}",984,,,
2299675,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  
  var salasana = 0;
  
  while(true){
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  if (salasana != 'oikea'){
    continue;
  }
  
  if (salasana == 'oikea'){
    break;
    }  
  }
  print('Kiitos!');
}",984,,,
2299681,A79,S148,File.Edit,paste,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  
  while(true){
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  if (salasana != 'oikea'){
    continue;
  }
  
  if (salasana == 'oikea'){
    break;
    }  
  }
  print('Kiitos!');
}",998,,,
2299686,A79,S148,File.Edit,paste,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  if (salasana != 'oikea'){
    continue;
  }
  
  if (salasana == 'oikea'){
    break;
    }  
  }
  print('Kiitos!');
}",1014,D,backward,"Careful! I think the code you just deleted is important! This problem has three subgoals. The code should: (1) loop while receiving input, (2) exit the loop when the input matches the parameter, and (3) provide appropriate output based on the input received."
2299690,A79,S148,File.Edit,paste,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
 
  }
  print('Kiitos!');
}",1020,,,
2299696,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  print('Kiitos!');
}",1023,,,
2299697,A79,S148,File.Run,init,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  print('Kiitos!');
}",1029,R,,
2299697,A79,S148,File.Run,format,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  print('Kiitos!');
}",1029,,,
2299700,A79,S148,File.Edit,paste,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
}",1047,,,
2299701,A79,S148,File.Run,init,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
}",1049,R,,
2299705,A79,S148,File.Edit,format,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
}",1088,,,
2299715,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());while
  
  
}",1091,,,
2299715,A79,S148,File.Edit,delete,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
}",1091,,,
2299721,A79,S148,File.Edit,format,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  
  
  
}",1093,,,
2299727,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  while 
  
  
}",1104,,,
2299728,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  while {
  
  
}",1105,,,
2299729,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  while {}
  
  
}",1106,,,
2299730,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  while {{}
  
  
}",1111,,,
2299731,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  while {}{}
  
  
}",1112,,,
2299733,A79,S148,File.Edit,delete,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  while {}
  
  
}",1113,,,
2299734,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  while ({}
  
  
}",1113,,,
2299735,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  while (){}
  
  
}",1114,,,
2299739,A79,S148,File.Edit,format,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  while (){
  
  }
  
  
}",1116,,,
2299750,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  while (salasana ){
  
  }
  
  
}",1122,,,
2299753,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  while (salasana == ){
  
  }
  
  
}",1124,,,
2299759,A79,S148,File.Edit,paste,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  while (salasana == 'oikea){
  
  }
  
  
}",1126,,,
2299760,A79,S148,File.Edit,paste,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  while (salasana == 'oikea'){
  
  }
  
  
}",1127,,,
2299761,A79,S148,File.Edit,paste,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
   (salasana == 'oikea'){
  
  }
  
  
}",1134,D,logical,"<highlight parseInt> When accepting user input, remember to consider what type of input you are expecting. If it is an integer, parsing the input as an int makes sense. If the input is not an integer, you should leave it as a string."
2299762,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  i (salasana == 'oikea'){
  
  }
  
  
}",1134,,,
2299763,A79,S148,File.Edit,paste,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  if (salasana == 'oikea'){
  
  }
  
  
}",1134,,,
2299765,A79,S148,File.Edit,format,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  if (salasana == 'oikea'){
    
  
  }
  
  
}",1136,,,
2299770,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  if (salasana == 'oikea'){
    print
  
  }
  
  
}",1137,,,
2299771,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  if (salasana == 'oikea'){
    print(
  
  }
  
  
}",1138,,,
2299773,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  if (salasana == 'oikea'){
    print(')
  
  }
  
  
}",1140,,,
2299781,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  if (salasana == 'oikea'){
    print('Kiitos!')
  
  }
  
  
}",1144,,,
2299782,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  if (salasana == 'oikea'){
    print('Kiitos!');
  
  }
  
  
}",1146,,,
2299789,A79,S148,File.Edit,format,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  if (salasana == 'oikea'){
    print('Kiitos!');
  }
  
  
  
  
}",1151,,,
2299793,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  if (salasana == 'oikea'){
    print('Kiitos!');
  }
  
  else
  
  
}",1153,,,
2299794,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  if (salasana == 'oikea'){
    print('Kiitos!');
  }
  
  else{
  
  
}",1158,,,
2299797,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  if (salasana == 'oikea'){
    print('Kiitos!');
  }
  
  else{
  }
  
  
}",1159,,,
2299805,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  if (salasana == 'oikea'){
    print('Kiitos!');
  }
  
  else{
  continue}
  
  
}",1162,,,
2299808,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  if (salasana == 'oikea'){
    print('Kiitos!');
  }
  
  else{
  continue;
  }
  
  
}",1166,,,
2299814,A79,S148,File.Edit,delete,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  if (salasana == 'oikea'){
    print('Kiitos!');
  }
  
  else{
    ;
  }
  
  
}",1172,,,
2299826,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  if (salasana == 'oikea'){
    print('Kiitos!');
  }
  
  else{
    kysySalasana;
  }
  
  
}",1176,,,
2299827,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  if (salasana == 'oikea'){
    print('Kiitos!');
  }
  
  else{
    kysySalasana(;
  }
  
  
}",1177,,,
2299839,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  if (salasana == 'oikea'){
    print('Kiitos!');
  }
  
  else{
    kysySalasana(salasana;
  }
  
  
}",1180,,,
2299840,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  if (salasana == 'oikea'){
    print('Kiitos!');
  }
  
  else{
    kysySalasana(salasana);
  }
  
  
}",1180,,,
2299847,A79,S148,File.Run,init,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  if (salasana == 'oikea'){
    print('Kiitos!');
  }
  
  else{
    kysySalasana(salasana);
  }
}",1189,Y,logical,"You're about to explore something advanced. While it's possible to iterate by calling the function again (we call this ""recursion""), we don't recommend it for this problem. Just stick with the loop."
2299847,A79,S148,File.Run,format,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
  if (salasana == 'oikea'){
    print('Kiitos!');
  }
  
  else{
    kysySalasana(salasana);
  }
}",1189,,,
2299848,A79,S148,File.Edit,paste,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
  
 ",1206,,,
2299855,A79,S148,File.Edit,format,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
",1208,,,
2299857,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
}
",1213,,,
2299859,A79,S148,File.Edit,format,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  
}
",1215,,,
2299865,A79,S148,File.Edit,insert,"import 'dart:io';

main() {
  kysySalasana('oikea');
}

kysySalasana(salasana) {
  print('Kirjoita salasana.');
  var salasana = int.parse(stdin.readLineSync());
  print 
}
",1219,,,
